,activity_id,assay_chembl_id,bao_endpoint,bao_format,bao_label,canonical_smiles,molecule_chembl_id,parent_molecule_chembl_id,pchembl_value,potential_duplicate,relation,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id
316,1735836,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CCN(CC)CCO/N=C1/C(c2c(O)[nH]c3c(Br)cccc23)=Nc2ccccc21.Cl,CHEMBL211192,CHEMBL379878,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
317,1735843,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\O,CHEMBL409450,CHEMBL409450,7.08,1,=,1,=,,IC50,nM,,83.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
318,1735850,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,O=C1Nc2ccc(Br)cc2/C1=C1/Nc2ccccc2/C1=N\O,CHEMBL253770,CHEMBL253770,7.55,0,=,1,=,,IC50,nM,,28.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
319,1735857,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CCN(CC)C(=O)O/N=C1/C(c2c(O)n(C)c3c(Br)cccc23)=Nc2ccccc21,CHEMBL377536,CHEMBL377536,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
320,1735864,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CCN(CC)C(=O)O/N=C1/C(c2c(O)[nH]c3c(Br)cccc23)=Nc2ccccc21,CHEMBL378485,CHEMBL378485,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
321,1735906,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CCN(CC)CCO/N=C1/C(c2c(O)n(C)c3c(Br)cccc23)=Nc2ccccc21.Cl,CHEMBL211457,CHEMBL378059,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
322,1735912,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CCN(CC)CCO/N=C1/C(c2c(O)n(C)c3c(Br)cccc23)=Nc2ccccc21,CHEMBL378059,CHEMBL378059,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
323,1735917,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CCN(CC)CCO/N=C1/C(c2c(O)[nH]c3c(Br)cccc23)=Nc2ccccc21.Cl,CHEMBL211192,CHEMBL379878,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
324,1735925,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CCN(CC)CCO/N=C1/C(c2c(O)[nH]c3c(Br)cccc23)=Nc2ccccc21,CHEMBL379878,CHEMBL379878,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
325,1735930,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CN(C)CCO/N=C1/C(c2c(O)n(C)c3c(Br)cccc23)=Nc2ccccc21.Cl,CHEMBL213077,CHEMBL208540,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
326,1735942,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CN(C)CCO/N=C1/C(c2c(O)n(C)c3c(Br)cccc23)=Nc2ccccc21,CHEMBL208540,CHEMBL208540,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
327,1735944,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CN(C)CCO/N=C1/C(c2c(O)[nH]c3c(Br)cccc23)=Nc2ccccc21.Cl,CHEMBL378198,CHEMBL212581,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
328,1735960,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CN(C)CCO/N=C1/C(c2c(O)[nH]c3c(Br)cccc23)=Nc2ccccc21,CHEMBL212581,CHEMBL212581,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
329,1735968,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Cl.Cl.Oc1[nH]c2c(Br)cccc2c1C1=Nc2ccccc2/C1=N\OCCN1CCNCC1,CHEMBL379713,CHEMBL379858,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
330,1735987,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Oc1[nH]c2c(Br)cccc2c1C1=Nc2ccccc2/C1=N\OCCN1CCNCC1,CHEMBL379858,CHEMBL379858,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
331,1736002,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Cl.Oc1[nH]c2c(Br)cccc2c1C1=Nc2ccccc2/C1=N\OCCn1ccnc1,CHEMBL211093,CHEMBL213401,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
332,1736017,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Oc1[nH]c2c(Br)cccc2c1C1=Nc2ccccc2/C1=N\OCCn1ccnc1,CHEMBL213401,CHEMBL213401,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
333,1736030,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Cl.Cn1c(O)c(C2=Nc3ccccc3/C2=N\OCCN2CCOCC2)c2cccc(Br)c21,CHEMBL379146,CHEMBL426693,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
334,1736034,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Cn1c(O)c(C2=Nc3ccccc3/C2=N\OCCN2CCOCC2)c2cccc(Br)c21,CHEMBL426693,CHEMBL426693,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
335,1736045,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Cl.Oc1[nH]c2c(Br)cccc2c1C1=Nc2ccccc2/C1=N\OCCN1CCOCC1,CHEMBL213894,CHEMBL211409,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
336,1736053,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Oc1[nH]c2c(Br)cccc2c1C1=Nc2ccccc2/C1=N\OCCN1CCOCC1,CHEMBL211409,CHEMBL211409,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
337,1736061,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Cl.Cn1c(O)c(C2=Nc3ccccc3/C2=N\OCCN2CCCC2)c2cccc(Br)c21,CHEMBL377981,CHEMBL210104,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
338,1736071,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Cn1c(O)c(C2=Nc3ccccc3/C2=N\OCCN2CCCC2)c2cccc(Br)c21,CHEMBL210104,CHEMBL210104,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
339,1736077,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Cl.Oc1[nH]c2c(Br)cccc2c1C1=Nc2ccccc2/C1=N\OCCN1CCCC1,CHEMBL211430,CHEMBL211429,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
340,1736087,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Oc1[nH]c2c(Br)cccc2c1C1=Nc2ccccc2/C1=N\OCCN1CCCC1,CHEMBL211429,CHEMBL211429,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
341,1736097,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Cn1c(O)c(C2=Nc3ccccc3/C2=N\OCCBr)c2cccc(Br)c21,CHEMBL384159,CHEMBL384159,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
342,1736105,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Oc1[nH]c2c(Br)cccc2c1C1=Nc2ccccc2/C1=N\OCCBr,CHEMBL377410,CHEMBL377410,4.60,0,=,1,=,,IC50,nM,,25000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
343,1736117,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CC(=O)O/N=C1/C(c2c(O)n(C)c3c(I)cccc23)=Nc2ccccc21,CHEMBL208832,CHEMBL208832,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
344,1736126,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CO/N=C1/C(c2c(O)n(C)c3c(I)cccc23)=Nc2ccccc21,CHEMBL378316,CHEMBL378316,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
345,1736135,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Cn1c(O)c(-c2[nH]c3ccccc3c2N=O)c2cccc(I)c21,CHEMBL374006,CHEMBL374006,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
346,1736144,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Cn1c(O)c(C2=Nc3ccccc3C2=O)c2cccc(I)c21,CHEMBL210161,CHEMBL210161,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
347,1736155,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CC(=O)O/N=C1/C(c2c(O)[nH]c3c(I)cccc23)=Nc2ccccc21,CHEMBL378937,CHEMBL378937,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
348,1736163,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CO/N=C1/C(c2c(O)[nH]c3c(I)cccc23)=Nc2ccccc21,CHEMBL213128,CHEMBL213128,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
349,1736177,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,O=Nc1c(-c2c(O)[nH]c3c(I)cccc23)[nH]c2ccccc12,CHEMBL209648,CHEMBL209648,4.11,0,=,1,=,,IC50,nM,,77000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
350,1736185,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,O=C1C(c2c(O)[nH]c3c(I)cccc23)=Nc2ccccc21,CHEMBL379160,CHEMBL379160,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
351,1736191,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CC(=O)O/N=C1/C(c2c(O)n(C)c3c(Br)cccc23)=Nc2ccccc21,CHEMBL209968,CHEMBL209968,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
352,1736198,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CO/N=C1/C(c2c(O)n(C)c3c(Br)cccc23)=Nc2ccccc21,CHEMBL213506,CHEMBL213506,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
353,1736243,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Cn1c(O)c(-c2[nH]c3ccccc3c2N=O)c2cccc(Br)c21,CHEMBL213454,CHEMBL213454,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
354,1736259,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Cn1c(O)c(C2=Nc3ccccc3C2=O)c2cccc(Br)c21,CHEMBL375870,CHEMBL375870,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
355,1736268,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CC(=O)O/N=C1/C(c2c(O)[nH]c3c(Br)cccc23)=Nc2ccccc21,CHEMBL213742,CHEMBL213742,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
356,1736277,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CO/N=C1/C(c2c(O)[nH]c3c(Br)cccc23)=Nc2ccccc21,CHEMBL436748,CHEMBL436748,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
357,1736315,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,O=Nc1c(-c2c(O)[nH]c3c(Br)cccc23)[nH]c2ccccc12,CHEMBL373834,CHEMBL373834,4.48,0,=,1,=,,IC50,nM,,33000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
358,1736321,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,O=C1C(c2c(O)[nH]c3c(Br)cccc23)=Nc2ccccc21,CHEMBL214173,CHEMBL214173,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
359,1736328,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CC(=O)O/N=C1/C(c2c(O)n(C)c3c(Cl)cccc23)=Nc2ccccc21,CHEMBL378849,CHEMBL378849,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
360,1736338,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CO/N=C1/C(c2c(O)n(C)c3c(Cl)cccc23)=Nc2ccccc21,CHEMBL212465,CHEMBL212465,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
361,1736350,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Cn1c(O)c(-c2[nH]c3ccccc3c2N=O)c2cccc(Cl)c21,CHEMBL378205,CHEMBL378205,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
362,1736380,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Cn1c(O)c(C2=Nc3ccccc3C2=O)c2cccc(Cl)c21,CHEMBL380241,CHEMBL380241,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
363,1736389,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CC(=O)O/N=C1/C(c2c(O)[nH]c3c(Cl)cccc23)=Nc2ccccc21,CHEMBL380053,CHEMBL380053,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
364,1736397,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CO/N=C1/C(c2c(O)[nH]c3c(Cl)cccc23)=Nc2ccccc21,CHEMBL211205,CHEMBL211205,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
365,1736410,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,O=Nc1c(-c2c(O)[nH]c3c(Cl)cccc23)[nH]c2ccccc12,CHEMBL213650,CHEMBL213650,5.22,0,=,1,=,,IC50,nM,,6000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
366,1736414,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,O=C1C(c2c(O)[nH]c3c(Cl)cccc23)=Nc2ccccc21,CHEMBL378191,CHEMBL378191,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
367,1736420,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CC(=O)O/N=C1/C(c2c(O)n(C)c3c(F)cccc23)=Nc2ccccc21,CHEMBL379378,CHEMBL379378,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
368,1736474,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CO/N=C1/C(c2c(O)n(C)c3c(F)cccc23)=Nc2ccccc21,CHEMBL212057,CHEMBL212057,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
369,1736486,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Cn1c(O)c(-c2[nH]c3ccccc3c2N=O)c2cccc(F)c21,CHEMBL211445,CHEMBL211445,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
370,1736502,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Cn1c(O)c(C2=Nc3ccccc3C2=O)c2cccc(F)c21,CHEMBL378787,CHEMBL378787,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
371,1736516,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CC(=O)O/N=C1/C(c2c(O)[nH]c3c(F)cccc23)=Nc2ccccc21,CHEMBL210073,CHEMBL210073,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
372,1736530,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CO/N=C1/C(c2c(O)[nH]c3c(F)cccc23)=Nc2ccccc21,CHEMBL211593,CHEMBL211593,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
373,1736540,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,O=Nc1c(-c2c(O)[nH]c3c(F)cccc23)[nH]c2ccccc12,CHEMBL212174,CHEMBL212174,6.29,0,=,1,=,,IC50,nM,,510.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
374,1736548,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,O=C1C(c2c(O)[nH]c3c(F)cccc23)=Nc2ccccc21,CHEMBL210446,CHEMBL210446,,0,>=,1,>=,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
375,1736648,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Cn1c(O)c(-c2[nH]c3ccccc3c2N=O)c2ccccc21,CHEMBL366438,CHEMBL366438,,1,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
376,1736669,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,Cn1c(O)c(C2=Nc3ccccc3C2=O)c2ccccc21,CHEMBL435707,CHEMBL435707,,1,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
377,1736691,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CC(=O)O/N=C1\C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21,CHEMBL209849,CHEMBL209849,6.16,0,=,1,=,,IC50,nM,,700.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
378,1736716,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,CO/N=C1\C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21,CHEMBL211243,CHEMBL211243,6.40,0,=,1,=,,IC50,nM,,400.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
379,1736754,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,O=Nc1c(-c2c(O)[nH]c3ccccc23)[nH]c2ccccc12,CHEMBL126077,CHEMBL126077,7.00,1,=,1,=,,IC50,nM,,100.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
380,1736763,CHEMBL867889,BAO_0000190,BAO_0000223,protein complex format,O=C1Nc2ccccc2/C1=C1/Nc2ccccc2C1=O,CHEMBL1276127,CHEMBL1276127,5.00,1,=,1,=,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
381,1746077,CHEMBL867238,BAO_0000190,BAO_0000223,protein complex format,CC(C)n1cnc2ccc3nc(C(=N)NCCN(C)C)sc3c2c1=O,CHEMBL210229,CHEMBL210229,5.40,0,=,1,=,,IC50,nM,,4000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
382,1746091,CHEMBL867238,BAO_0000190,BAO_0000223,protein complex format,CCn1cnc2ccc3nc(C(=N)NCCN(C)C)sc3c2c1=O,CHEMBL210474,CHEMBL210474,,0,,0,,,IC50,,,,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
383,1746102,CHEMBL867238,BAO_0000190,BAO_0000223,protein complex format,CC(C)NC(=N)c1nc2ccc3ncn(C(C)C)c(=O)c3c2s1,CHEMBL378190,CHEMBL378190,,0,,0,,,IC50,,,,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
384,1746110,CHEMBL867238,BAO_0000190,BAO_0000223,protein complex format,CCn1cnc2ccc3nc(C(=N)NC(C)C)sc3c2c1=O,CHEMBL208741,CHEMBL208741,,0,,0,,,IC50,,,,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
385,1746117,CHEMBL867238,BAO_0000190,BAO_0000223,protein complex format,COc1ccc(Cn2cnc3ccc4nc(C5=NCCN5)sc4c3c2=O)cc1,CHEMBL211803,CHEMBL211803,,0,,0,,,IC50,,,,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
386,1746120,CHEMBL867238,BAO_0000190,BAO_0000223,protein complex format,O=c1c2c(ccc3nc(C4=NCCN4)sc32)ncn1Cc1ccccc1,CHEMBL211562,CHEMBL211562,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
387,1746123,CHEMBL867238,BAO_0000190,BAO_0000223,protein complex format,CC(C)CCn1cnc2ccc3nc(C4=NCCN4)sc3c2c1=O,CHEMBL210236,CHEMBL210236,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
388,1746128,CHEMBL867238,BAO_0000190,BAO_0000223,protein complex format,CC(C)Cn1cnc2ccc3nc(C4=NCCN4)sc3c2c1=O,CHEMBL210919,CHEMBL210919,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
389,1746135,CHEMBL867238,BAO_0000190,BAO_0000223,protein complex format,CCCn1cnc2ccc3nc(C4=NCCN4)sc3c2c1=O,CHEMBL210918,CHEMBL210918,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
390,1746145,CHEMBL867238,BAO_0000190,BAO_0000223,protein complex format,CC(C)n1cnc2ccc3nc(C4=NCCN4)sc3c2c1=O,CHEMBL439502,CHEMBL439502,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
391,1746156,CHEMBL867238,BAO_0000190,BAO_0000223,protein complex format,CCn1cnc2ccc3nc(C4=NCCN4)sc3c2c1=O,CHEMBL209336,CHEMBL209336,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
392,1746168,CHEMBL867238,BAO_0000190,BAO_0000223,protein complex format,COc1ccc(CN2C=Nc3ccc4nc(C#N)sc4c3C2)cc1,CHEMBL378307,CHEMBL378307,,0,,0,,,IC50,,,,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
393,1746181,CHEMBL867238,BAO_0000190,BAO_0000223,protein complex format,N#Cc1nc2ccc3c(c2s1)CN(Cc1ccccc1)C=N3,CHEMBL379530,CHEMBL379530,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
394,1746189,CHEMBL867238,BAO_0000190,BAO_0000223,protein complex format,CC(C)CCN1C=Nc2ccc3nc(C#N)sc3c2C1,CHEMBL210385,CHEMBL210385,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
395,1746197,CHEMBL867238,BAO_0000190,BAO_0000223,protein complex format,CC(C)CN1C=Nc2ccc3nc(C#N)sc3c2C1,CHEMBL210330,CHEMBL210330,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
396,1746203,CHEMBL867238,BAO_0000190,BAO_0000223,protein complex format,CCCN1C=Nc2ccc3nc(C#N)sc3c2C1,CHEMBL210106,CHEMBL210106,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
397,1746212,CHEMBL867238,BAO_0000190,BAO_0000223,protein complex format,CC(C)N1C=Nc2ccc3nc(C#N)sc3c2C1,CHEMBL210105,CHEMBL210105,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
